序号,院系名称,专业名称,班级名称,学号,姓名（可能有重名）,实验项目名称,上课周次,上课星期,开始节次,结束节次,上课教师,实验人数,课时
5849,学院008,专业019,班级032,S000000597,学生597,伏安特性测量实验 大物2,11周,星期一,8,10,教师006,20,3
5850,学院011,专业028,班级080,S000001395,学生1389,伏安特性测量实验 大物2,11周,星期一,8,10,教师006,20,3
5851,学院002,专业004,班级005,S000000862,学生860,伏安特性测量实验 大物2,11周,星期一,8,10,教师006,20,3
5852,学院002,专业004,班级013,S000001330,学生1324,伏安特性测量实验 大物2,11周,星期一,8,10,教师006,20,3
5853,学院002,专业004,班级011,S000000086,学生086,伏安特性测量实验 大物2,11周,星期一,8,10,教师006,20,3
5854,学院010,专业049,班级072,S000001159,学生1154,伏安特性测量实验 大物2,11周,星期一,8,10,教师006,20,3
5855,学院010,专业049,班级073,S000001166,学生1161,伏安特性测量实验 大物2,11周,星期一,8,10,教师006,20,3
5856,学院009,专业061,班级088,S000001297,学生1291,伏安特性测量实验 大物2,11周,星期一,8,10,教师006,20,3
5857,学院014,专业055,班级079,S000002808,学生2782,伏安特性测量实验 大物2,11周,星期一,8,10,教师006,20,3
5858,学院008,专业019,班级036,S000000656,学生656,伏安特性测量实验 大物2,11周,星期一,8,10,教师006,20,3
5859,学院015,专业057,班级084,S000001212,学生1206,伏安特性测量实验 大物2,11周,星期一,8,10,教师006,20,3
5860,学院007,专业015,班级026,S000000933,学生930,伏安特性测量实验 大物2,11周,星期一,11,13,教师006,20,3
5861,学院009,专业043,班级092,S000001840,学生1828,伏安特性测量实验 大物2,11周,星期一,11,13,教师006,20,3
5862,学院001,专业068,班级139,S000002665,学生2641,伏安特性测量实验 大物2,11周,星期一,11,13,教师006,20,3
5863,学院001,专业068,班级105,S000002721,学生2696,伏安特性测量实验 大物2,11周,星期一,11,13,教师006,20,3
5864,学院006,专业014,班级024,S000000378,学生378,伏安特性测量实验 大物2,11周,星期一,11,13,教师006,20,3
5865,学院006,专业014,班级023,S000000353,学生353,伏安特性测量实验 大物2,11周,星期一,11,13,教师006,20,3
5866,学院006,专业022,班级037,S000000775,学生774,伏安特性测量实验 大物2,11周,星期一,11,13,教师006,20,3
5867,学院002,专业005,班级007,S000000099,学生099,伏安特性测量实验 大物2,11周,星期一,11,13,教师006,20,3
5868,学院006,专业022,班级054,S000002343,学生2323,伏安特性测量实验 大物2,11周,星期一,11,13,教师006,20,3
5869,学院006,专业032,班级053,S000001700,学生1690,伏安特性测量实验 大物2,11周,星期一,11,13,教师006,20,3
5870,学院011,专业028,班级080,S000001414,学生1408,伏安特性测量实验 大物2,11周,星期一,11,13,教师006,20,3
5871,学院006,专业032,班级047,S000001942,学生1929,伏安特性测量实验 大物2,11周,星期一,11,13,教师006,20,3
5872,学院014,专业072,班级119,S000002835,学生2808,伏安特性测量实验 大物2,11周,星期一,11,13,教师006,20,3
5873,学院006,专业032,班级055,S000002263,学生2244,伏安特性测量实验 大物2,11周,星期一,11,13,教师006,20,3
5874,学院010,专业049,班级072,S000001155,学生1150,伏安特性测量实验 大物2,11周,星期一,11,13,教师006,20,3
5875,学院010,专业049,班级073,S000001168,学生1163,伏安特性测量实验 大物2,11周,星期一,11,13,教师006,20,3
5876,学院017,专业080,班级131,S000002135,学生2120,伏安特性测量实验 大物2,11周,星期一,11,13,教师006,20,3
5877,学院017,专业080,班级132,S000002150,学生2134,伏安特性测量实验 大物2,11周,星期一,11,13,教师006,20,3
5878,学院009,专业084,班级147,S000002431,学生2411,伏安特性测量实验 大物2,11周,星期一,11,13,教师006,20,3
5879,学院012,专业039,班级059,S000000867,学生865,伏安特性测量实验 大物2,11周,星期一,11,13,教师006,20,3
5880,学院005,专业017,班级030,S000002781,学生2756,伏安特性测量实验 大物2,11周,星期二,3,5,教师051,20,3
5881,学院007,专业015,班级028,S000000968,学生964,伏安特性测量实验 大物2,11周,星期二,3,5,教师051,20,3
5882,学院001,专业001,班级001,S000000046,学生046,伏安特性测量实验 大物2,11周,星期二,3,5,教师051,20,3
5883,学院001,专业001,班级004,S000002258,学生2239,伏安特性测量实验 大物2,11周,星期二,3,5,教师051,20,3
5884,学院005,专业012,班级021,S000000325,学生325,伏安特性测量实验 大物2,11周,星期二,3,5,教师051,20,3
5885,学院005,专业012,班级102,S000002209,学生2191,伏安特性测量实验 大物2,11周,星期二,3,5,教师051,20,3
5886,学院005,专业012,班级144,S000002643,学生2620,伏安特性测量实验 大物2,11周,星期二,3,5,教师051,20,3
5887,学院010,专业024,班级039,S000002422,学生2402,伏安特性测量实验 大物2,11周,星期二,3,5,教师051,20,3
5888,学院006,专业081,班级137,S000002387,学生2367,伏安特性测量实验 大物2,11周,星期二,3,5,教师051,20,3
5889,学院008,专业019,班级032,S000000613,学生613,伏安特性测量实验 大物2,11周,星期二,3,5,教师051,20,3
5890,学院011,专业028,班级099,S000002009,学生1995,伏安特性测量实验 大物2,11周,星期二,3,5,教师051,20,3
5891,学院008,专业021,班级034,S000000633,学生633,伏安特性测量实验 大物2,11周,星期二,3,5,教师051,20,3
5892,学院014,专业056,班级081,S000001991,学生1978,伏安特性测量实验 大物2,11周,星期二,3,5,教师051,20,3
5893,学院013,专业085,班级156,S000002503,学生2481,伏安特性测量实验 大物2,11周,星期二,3,5,教师051,20,3
5894,学院009,专业026,班级064,S000001044,学生1040,伏安特性测量实验 大物2,11周,星期二,3,5,教师051,20,3
5895,学院013,专业085,班级155,S000002482,学生2460,伏安特性测量实验 大物2,11周,星期二,3,5,教师051,20,3
5896,学院014,专业075,班级125,S000001990,学生1977,伏安特性测量实验 大物2,11周,星期二,3,5,教师051,20,3
5897,学院014,专业055,班级079,S000002824,学生2797,伏安特性测量实验 大物2,11周,星期二,3,5,教师051,20,3
5898,学院014,专业086,班级158,S000002871,学生2843,伏安特性测量实验 大物2,11周,星期二,3,5,教师051,20,3
5899,学院006,专业070,班级110,S000001478,学生1469,伏安特性测量实验 大物2,11周,星期二,3,5,教师051,20,3
5900,学院005,专业017,班级030,S000002759,学生2734,伏安特性测量实验 大物2,11周,星期二,8,10,教师006,20,3
5901,学院009,专业043,班级092,S000001820,学生1808,伏安特性测量实验 大物2,11周,星期二,8,10,教师006,20,3
5902,学院001,专业068,班级139,S000002655,学生2632,伏安特性测量实验 大物2,11周,星期二,8,10,教师006,20,3
5903,学院001,专业068,班级105,S000002673,学生2649,伏安特性测量实验 大物2,11周,星期二,8,10,教师006,20,3
5904,学院001,专业001,班级012,S000000564,学生564,伏安特性测量实验 大物2,11周,星期二,8,10,教师006,20,3
5905,学院005,专业060,班级096,S000002613,学生2590,伏安特性测量实验 大物2,11周,星期二,8,10,教师006,20,3
5906,学院006,专业022,班级037,S000000762,学生762,伏安特性测量实验 大物2,11周,星期二,8,10,教师006,20,3
5907,学院005,专业060,班级150,S000002578,学生2556,伏安特性测量实验 大物2,11周,星期二,8,10,教师006,20,3
5908,学院006,专业022,班级054,S000001551,学生1542,伏安特性测量实验 大物2,11周,星期二,8,10,教师006,20,3
5909,学院006,专业032,班级053,S000000797,学生796,伏安特性测量实验 大物2,11周,星期二,8,10,教师006,20,3
5910,学院011,专业028,班级099,S000001363,学生1357,伏安特性测量实验 大物2,11周,星期二,8,10,教师006,20,3
5911,学院006,专业032,班级047,S000001951,学生1938,伏安特性测量实验 大物2,11周,星期二,8,10,教师006,20,3
5912,学院014,专业072,班级119,S000002854,学生2827,伏安特性测量实验 大物2,11周,星期二,8,10,教师006,20,3
5913,学院006,专业032,班级055,S000001935,学生1922,伏安特性测量实验 大物2,11周,星期二,8,10,教师006,20,3
5914,学院010,专业049,班级072,S000001186,学生1181,伏安特性测量实验 大物2,11周,星期二,8,10,教师006,20,3
5915,学院001,专业006,班级009,S000002177,学生2160,伏安特性测量实验 大物2,11周,星期二,8,10,教师006,20,3
5916,学院011,专业054,班级078,S000001447,学生1441,伏安特性测量实验 大物2,11周,星期二,8,10,教师006,20,3
5917,学院002,专业007,班级010,S000001715,学生1705,伏安特性测量实验 大物2,11周,星期二,8,10,教师006,20,3
5918,学院003,专业009,班级015,S000000187,学生187,伏安特性测量实验 大物2,11周,星期二,8,10,教师006,20,3
5919,学院001,专业008,班级014,S000000558,学生558,伏安特性测量实验 大物2,11周,星期二,8,10,教师006,20,3
5920,学院007,专业015,班级026,S000000923,学生920,伏安特性测量实验 大物2,11周,星期二,11,13,教师006,20,3
5921,学院009,专业043,班级092,S000001776,学生1764,伏安特性测量实验 大物2,11周,星期二,11,13,教师006,20,3
5922,学院001,专业068,班级139,S000002707,学生2683,伏安特性测量实验 大物2,11周,星期二,11,13,教师006,20,3
5923,学院001,专业068,班级105,S000002681,学生2657,伏安特性测量实验 大物2,11周,星期二,11,13,教师006,20,3
5924,学院005,专业012,班级021,S000000248,学生248,伏安特性测量实验 大物2,11周,星期二,11,13,教师006,20,3
5925,学院005,专业012,班级102,S000002192,学生2175,伏安特性测量实验 大物2,11周,星期二,11,13,教师006,20,3
5926,学院005,专业012,班级144,S000002637,学生2614,伏安特性测量实验 大物2,11周,星期二,11,13,教师006,20,3
5927,学院010,专业024,班级039,S000000704,学生704,伏安特性测量实验 大物2,11周,星期二,11,13,教师006,20,3
5928,学院006,专业033,班级049,S000001945,学生1932,伏安特性测量实验 大物2,11周,星期二,11,13,教师006,20,3
5929,学院006,专业034,班级057,S000001594,学生1585,伏安特性测量实验 大物2,11周,星期二,11,13,教师006,20,3
5930,学院011,专业028,班级099,S000002042,学生2028,伏安特性测量实验 大物2,11周,星期二,11,13,教师006,20,3
5931,学院008,专业021,班级034,S000000665,学生665,伏安特性测量实验 大物2,11周,星期二,11,13,教师006,20,3
5932,学院014,专业072,班级119,S000002522,学生2500,伏安特性测量实验 大物2,11周,星期二,11,13,教师006,20,3
5933,学院013,专业085,班级156,S000002474,学生2452,伏安特性测量实验 大物2,11周,星期二,11,13,教师006,20,3
5934,学院009,专业026,班级064,S000001029,学生1025,伏安特性测量实验 大物2,11周,星期二,11,13,教师006,20,3
5935,学院013,专业085,班级155,S000002487,学生2465,伏安特性测量实验 大物2,11周,星期二,11,13,教师006,20,3
5936,学院017,专业080,班级131,S000002132,学生2117,伏安特性测量实验 大物2,11周,星期二,11,13,教师006,20,3
5937,学院017,专业080,班级132,S000002149,学生2133,伏安特性测量实验 大物2,11周,星期二,11,13,教师006,20,3
5938,学院003,专业009,班级015,S000000162,学生162,伏安特性测量实验 大物2,11周,星期二,11,13,教师006,20,3
5939,学院005,专业012,班级162,S000002789,学生2764,伏安特性测量实验 大物2,11周,星期二,11,13,教师006,20,3
5940,学院007,专业015,班级025,S000001678,学生1668,伏安特性测量实验 大物2,11周,星期三,3,5,教师045,20,3
5941,学院007,专业015,班级028,S000000954,学生950,伏安特性测量实验 大物2,11周,星期三,3,5,教师045,20,3
5942,学院007,专业015,班级027,S000001664,学生1654,伏安特性测量实验 大物2,11周,星期三,3,5,教师045,20,3
5943,学院001,专业001,班级004,S000000038,学生038,伏安特性测量实验 大物2,11周,星期三,3,5,教师045,20,3
5944,学院001,专业001,班级008,S000000520,学生520,伏安特性测量实验 大物2,11周,星期三,3,5,教师045,20,3
5945,学院005,专业012,班级020,S000000294,学生294,伏安特性测量实验 大物2,11周,星期三,3,5,教师045,20,3
5946,学院005,专业012,班级144,S000002631,学生2608,伏安特性测量实验 大物2,11周,星期三,3,5,教师045,20,3
5947,学院010,专业024,班级039,S000000695,学生695,伏安特性测量实验 大物2,11周,星期三,3,5,教师045,20,3
5948,学院006,专业034,班级050,S000000750,学生750,伏安特性测量实验 大物2,11周,星期三,3,5,教师045,20,3
5949,学院008,专业019,班级032,S000000605,学生605,伏安特性测量实验 大物2,11周,星期三,3,5,教师045,20,3
5950,学院011,专业028,班级080,S000001407,学生1401,伏安特性测量实验 大物2,11周,星期三,3,5,教师045,20,3
5951,学院008,专业021,班级034,S000000672,学生672,伏安特性测量实验 大物2,11周,星期三,3,5,教师045,20,3
5952,学院014,专业056,班级081,S000002232,学生2214,伏安特性测量实验 大物2,11周,星期三,3,5,教师045,20,3
5953,学院013,专业085,班级156,S000002488,学生2466,伏安特性测量实验 大物2,11周,星期三,3,5,教师045,20,3
5954,学院006,专业037,班级056,S000000770,学生770,伏安特性测量实验 大物2,11周,星期三,3,5,教师045,20,3
5955,学院013,专业085,班级155,S000002497,学生2475,伏安特性测量实验 大物2,11周,星期三,3,5,教师045,20,3
5956,学院006,专业038,班级058,S000000810,学生809,伏安特性测量实验 大物2,11周,星期三,3,5,教师045,20,3
5957,学院014,专业055,班级079,S000002821,学生2794,伏安特性测量实验 大物2,11周,星期三,3,5,教师045,20,3
5958,学院008,专业019,班级036,S000000640,学生640,伏安特性测量实验 大物2,11周,星期三,3,5,教师045,20,3
5959,学院008,专业019,班级181,S000002877,学生2849,伏安特性测量实验 大物2,11周,星期三,3,5,教师045,20,3
5960,学院007,专业015,班级026,S000000422,学生422,伏安特性测量实验 大物2,11周,星期三,8,10,教师006,20,3
5961,学院007,专业015,班级028,S000000417,学生417,伏安特性测量实验 大物2,11周,星期三,8,10,教师006,20,3
5962,学院007,专业015,班级027,S000000457,学生457,伏安特性测量实验 大物2,11周,星期三,8,10,教师006,20,3
5963,学院001,专业001,班级004,S000000096,学生096,伏安特性测量实验 大物2,11周,星期三,8,10,教师006,20,3
5964,学院006,专业014,班级024,S000000374,学生374,伏安特性测量实验 大物2,11周,星期三,8,10,教师006,20,3
5965,学院006,专业014,班级023,S000000393,学生393,伏安特性测量实验 大物2,11周,星期三,8,10,教师006,20,3
5966,学院005,专业012,班级060,S000000890,学生888,伏安特性测量实验 大物2,11周,星期三,8,10,教师006,20,3
